upmm,anode_entrance
-8.7039466,1.6233171
-8.703463,0.97422896
-8.7031201,-1.1902313
-8.7014729,-1.9863027
-8.7005028,-0.43057091
-8.7001647,0.01119258
-8.6980054,1.0571418
-8.6966377,1.5257163
-8.6962249,0.064517479
-8.6929236,1.1802889
-8.6925827,0.17770938
-8.6923342,-1.1938844
-8.6916115,1.2386118
-8.6910404,-0.14425294
-8.6882438,1.6289201
-8.6864694,-0.22736549
-8.6859141,-1.2022063
-8.683167,1.4567118
-8.6827242,-0.64784432
-8.6824166,-1.1217994
-8.6822285,-1.2256325
-8.6822099,-2.0303723
-8.6811503,1.4566929
-8.6791478,2.2618636
-8.6790711,-1.4079003
-8.6785331,-0.89694677
-8.6776804,1.5756074
-8.6771842,1.0752827
-8.6767914,-1.3086549
-8.67655,-0.30328425
-8.6727259,1.3342386
-8.6723567,1.5002218
-8.6718203,-1.0550279
-8.6710838,-1.334454
-8.6708724,1.2368838
-8.6702363,1.5267208
-8.6694235,-0.085241332
-8.6684147,1.6575252
-8.6679213,-0.29168509
-8.6646585,-0.39488339
-8.6629651,-0.20924775
-8.6609563,-0.50354898
-8.6606438,0.88598009
-8.6601123,1.2687602
-8.6595521,-1.021262
-8.6562695,1.5175413
-8.6558396,1.464572
-8.6551798,-1.3424956
-8.6537409,1.4609892
-8.6517739,1.0118145
-8.6507793,1.3895865
-8.6499918,-1.3997048
-8.6486819,1.1201565
-8.6483063,1.8113988
-8.6480878,-0.73422707
-8.6461407,-0.85006516
-8.6457335,-1.3191432
-8.6447262,-0.11245563
-8.6430697,0.17135305
-8.642406,-1.1537059
-8.6410506,0.013453427
-8.6398429,-2.1822941
-8.6395992,-1.2086356
-8.6367376,1.4172854
-8.6343437,1.3217076
-8.6315761,-2.112339
-8.6314386,-2.1722198
-8.6290484,0.051494045
-8.6285354,-1.3136871
-8.6278052,-2.1397636
-8.6265365,-1.3713858
-8.6255542,1.636438
-8.6253885,1.2682972
-8.6243558,2.041947
-8.624093,1.2533889
-8.6235039,1.2118454
-8.6227924,1.1471807
-8.6208303,-0.70672288
-8.6196035,1.70207
-8.6193437,0.21273117
-8.6192564,-1.1003698
-8.6141391,-0.071628896
-8.6140233,1.0320284
-8.6136,1.1441659
-8.6113018,0.85981049
-8.6088786,1.0291858
-8.6082106,-0.14257187
-8.6080963,-1.400659
-8.6074187,-0.44636428
-8.6065323,1.0734896
-8.6063546,-1.2207135
-8.6048089,1.2889029
-8.6038745,-1.1974252
-8.6027447,0.94020991
-8.6027092,-1.3503482
-8.6024163,-0.92436355
-8.6015796,1.7001291
-8.6013107,-0.55973151
-8.5972784,-0.22797479
-8.5933522,1.2260069
-8.5907911,-1.339082
-8.5902131,1.1377687
-8.5898705,-1.0524279
-8.5862594,1.1837528
-8.5859183,-1.5699701
-8.5858103,0.94579565
-8.5822994,1.086392
-8.5815909,-2.144147
-8.580127,1.0912391
-8.5793443,-0.79626313
-8.5789376,-1.5384938
-8.5789013,-1.4156399
-8.5762687,0.86467621
-8.575206,0.94368082
-8.5726387,-0.073322458
-8.5721813,-0.11985628
-8.5714213,-1.2633355
-8.5682896,-0.88199227
-8.5670566,-1.4450947
-8.5627556,1.081192
-8.5621584,-1.5003197
-8.5612173,1.8708409
-8.5599828,1.1092293
-8.5586147,-1.330792
-8.5562306,-2.3518087
-8.5541878,0.77331477
-8.5501606,-1.5215638
-8.5465953,-0.0051843705
-8.5462998,-1.3910517
-8.5450118,0.97290968
-8.5438626,-2.0453763
-8.5422204,0.76461475
-8.5420395,-1.450241
-8.5391937,-2.3239379
-8.5375011,-1.1184748
-8.5369257,1.0507891
-8.5368214,-0.78107715
-8.5366961,-1.5118916
-8.5357187,1.0496629
-8.5320486,0.07460525
-8.5286769,-0.95927747
-8.5274267,0.74178703
-8.5263927,1.2058274
-8.5260228,-1.3453828
-8.5252183,0.95573908
-8.5251641,0.99550794
-8.523638,-1.2536322
-8.5214887,1.5310584
-8.5208847,1.0272617
-8.5192647,-0.29773759
-8.5176231,-0.51571158
-8.5170002,-2.430935
-8.5158331,0.91923849
-8.5153711,1.3231663
-8.5152162,-0.20237556
-8.5142925,-1.3842608
-8.5127888,-2.3277593
-8.5126243,-1.5229949
-8.5103065,1.1489579
-8.5094682,-1.5455979
-8.5091217,0.99553901
-8.5074297,0.02921434
-8.5070163,-2.5334026
-8.5042962,-1.0456489
-8.5042562,-2.4854156
-8.5038007,-2.1508596
-8.5036644,0.84961544
-8.5006751,1.2863369
-8.4982135,0.98360097
-8.4964811,-0.62300423
-8.4960015,0.86836586
-8.4954182,0.94797637
-8.4953443,1.0242444
-8.4944191,-1.6919628
-8.4928988,0.98067536
-8.4854741,0.9307024
-8.4822997,-1.5057739
-8.4811682,-2.2938087
-8.4808621,0.75046146
-8.480657,0.13519765
-8.480089,0.91214363
-8.4798063,-1.5909134
-8.4786533,-2.4269077
