upmm,anode_entrance
-8.2192269,-0.53540111
-8.2191845,0.25541747
-8.2188651,-0.62610039
-8.2175406,0.99327014
-8.2168826,0.32395379
-8.2163984,-0.62263342
-8.2161771,2.3831
-8.215766,0.61103819
-8.2155147,-0.11203071
-8.2096617,0.78798325
-8.2070246,0.42772509
-8.2060185,-0.42816143
-8.2053125,-1.7877523
-8.2051168,-0.63086103
-8.2049223,-0.051385881
-8.2038805,-0.65853729
-8.2031924,-0.63314798
-8.2014563,2.161122
-8.2006054,-0.51298481
-8.199676,3.1271932
-8.1994658,2.9749852
-8.1966144,1.6594147
-8.194841,-0.39260439
-8.1932488,3.0665425
-8.1919356,0.67476644
-8.1914307,-0.64057164
-8.1893841,1.6453947
-8.1892918,1.6201362
-8.1886109,3.0148142
-8.1872551,2.9801467
-8.1827164,0.35369032
-8.1817218,1.7919593
-8.1801297,2.4810713
-8.1792227,-0.31125868
-8.1788737,1.1228079
-8.1783284,-0.13373782
-8.1783218,3.0442581
-8.1780819,1.7268823
-8.1775206,3.0625706
-8.1770793,-0.1771524
-8.1770687,-0.26663719
-8.1770122,1.6454722
-8.1745216,1.6174012
-8.1734461,0.2800481
-8.1727705,0.91882035
-8.1722533,1.5557978
-8.1716777,1.268875
-8.1714766,-2.2020984
-8.1703473,-0.46453954
-8.170193,1.6151086
-8.1684115,-0.61073516
-8.1682296,-0.0060846183
-8.1677559,0.032206831
-8.1668989,-0.56900477
-8.1668478,-2.3228748
-8.1659458,-0.12509944
-8.1656645,0.50439305
-8.1656326,-0.084667867
-8.1638723,0.10137779
-8.1612991,0.1297422
-8.1612745,1.1904566
-8.1609574,-0.62705071
-8.1586878,-0.43560092
-8.1582563,1.5930187
-8.1579468,-0.54550629
-8.1577468,1.9546144
-8.1574603,-0.66937274
-8.1573136,3.8960117
-8.1561014,-1.8883912
-8.1553148,0.98069517
-8.1546782,0.18333322
-8.1538384,3.0259598
-8.1530864,2.6641279
-8.1521447,3.8394035
-8.1520766,2.9585188
-8.1516442,2.9619578
-8.1512308,2.994922
-8.1509839,2.9514937
-8.150156,0.80685371
-8.1496398,0.20771652
-8.1496255,2.9746726
-8.1495946,1.4254575
-8.1495167,2.9739479
-8.1483904,3.771259
-8.1475527,2.9903051
-8.1460268,0.55457182
-8.1459334,-0.68093929
-8.1446721,-1.9562692
-8.1439992,2.7700904
-8.1435273,-0.65389875
-8.1428961,-2.0877238
-8.1428394,2.9919537
-8.141599,2.2720456
-8.1406768,-1.8517406
-8.1405858,1.5082326
-8.1405057,-0.19987084
-8.1402977,-0.36598559
-8.140224,-0.72256317
