upmm,anode_entrance
-7.7793697,1.8040785
-7.779158,1.1979938
-7.7785334,-1.5634509
-7.778313,1.99534
-7.7782147,1.5604007
-7.7781112,2.2500893
-7.7775911,1.9095008
-7.7775681,2.183204
-7.7746267,0.32198649
-7.7737124,-2.0437057
-7.7729298,-1.076807
-7.7713183,1.3266242
-7.7705996,1.87781
-7.7696518,1.1217301
-7.7694505,-1.8424884
-7.7661737,-1.2312915
-7.7659496,-1.324208
-7.7659462,1.0022042
-7.7646822,1.8262096
-7.7609806,-0.61399558
-7.7601029,2.3252072
-7.7592503,3.4561039
-7.7590861,-2.0082676
-7.7590356,0.8250187
-7.7589025,-1.5220021
-7.7587454,0.10738599
-7.7586329,1.4586622
-7.7584358,2.3756406
-7.7579411,-2.1395656
-7.7569726,0.59843951
-7.7562472,-0.84848026
-7.755325,1.6336631
-7.7553068,2.1066026
-7.7546752,0.90145784
-7.7544746,2.4918721
-7.7531699,1.1456211
-7.7528283,-1.6388371
-7.752519,-1.8198143
-7.7520125,-0.35037678
-7.751932,1.023762
-7.7509329,2.2028701
-7.7486556,2.5531403
-7.7483964,-1.0417859
-7.7476843,1.246595
-7.7473429,-1.7624118
-7.7471992,1.6675756
-7.7458467,3.603689
-7.744569,2.8578231
-7.7437104,1.4922817
-7.7436999,1.7337824
-7.74367,1.9674076
-7.7435097,-1.5027984
-7.7430589,-1.2104137
-7.742417,-1.7358077
-7.7420029,1.7642776
-7.7412276,0.37226915
-7.7401255,1.3913068
-7.7400195,1.9264986
-7.7399408,-1.4041188
-7.7396257,-1.903296
-7.7380991,1.9895457
-7.7377614,2.9790556
-7.7363869,1.8992996
-7.7360779,-1.6228284
-7.7356291,1.271948
-7.7355581,0.91752564
-7.7353659,-2.2157286
-7.7320785,2.1323551
-7.7271903,0.63840343
-7.7257038,-1.8801606
-7.7256773,-2.1169092
-7.7256704,3.2992767
-7.7256196,0.75900903
-7.7251335,1.8401362
-7.7249429,-2.1775327
-7.7246159,-2.0840026
-7.7243584,2.0326736
-7.724151,-1.2902631
-7.7240766,1.8121478
-7.7234434,1.0667981
-7.7229324,2.6710744
-7.7225898,1.4241189
-7.722296,1.5603664
-7.720959,2.2523874
-7.7202558,-1.3839496
-7.7178896,-1.6929048
-7.7178737,2.911219
-7.714935,-1.9597968
-7.7149078,1.1927879
-7.7141707,2.053204
-7.712567,-1.5832642
-7.712435,-0.28932885
-7.7121916,1.5945049
-7.7114267,1.0890154
-7.7109543,-0.76559861
-7.7106375,-0.052874651
-7.7104205,2.2836461
-7.7103075,1.325929
-7.7088945,0.95207739
-7.7088687,0.85341939
-7.7076627,-2.3036075
-7.7069175,-1.1347272
-7.7050657,1.8472967
-7.7049703,3.4537069
-7.703419,-1.4635105
-7.7021906,-1.670989
-7.7021583,2.3749869
-7.7014492,3.5095978
-7.7011954,2.7246577
-7.7004367,1.9043297
-7.7002445,-1.5605846
-7.7000107,0.77556383
-7.6999638,-1.2721606
-7.6992927,1.2174749
-7.6991861,-2.2403371
-7.6980638,-1.8243522
-7.6972803,1.8228907
-7.6971843,3.3473483
-7.6966993,1.3560286
-7.6962062,1.6598648
-7.6960747,0.97058278
-7.6958511,-2.017633
-7.6955785,2.4317872
-7.694815,1.4899179
-7.69407,-1.9338349
-7.6937387,1.6903014
-7.6929608,1.9279419
-7.6919645,1.747589
-7.6908042,-1.794607
-7.6895541,1.7725491
-7.6892398,-0.96020263
-7.6879885,3.2940184
-7.687317,-2.2738576
-7.6858846,0.20033143
-7.6858676,0.8686682
-7.6848871,-1.0886683
-7.6838502,1.5231633
-7.6836354,1.1369455
-7.6821223,-1.4395202
-7.6819515,-2.3768491
-7.6814918,-1.3426889
-7.6794688,-2.1728091
-7.6768495,-1.9884626
-7.6764388,-1.7383709
-7.6762696,-0.0043638944
-7.6759839,0.47287081
-7.6745967,1.9700399
-7.6744684,1.2678959
-7.6743566,-0.47936759
-7.6737142,3.629229
-7.6735751,2.1809336
-7.6735435,-2.1400298
-7.6715589,3.2247937
-7.6709166,-2.3378887
-7.6707553,1.0124691
-7.6698108,-1.6272169
-7.6694982,2.552711
-7.6677021,1.161495
-7.6676544,3.023189
-7.6669484,1.4189454
-7.6667538,3.0886318
-7.6666099,-1.5104133
-7.6664991,-2.702875
-7.6651026,1.5885123
-7.6645576,1.9898877
-7.664083,-1.8796092
-7.663955,3.2333951
-7.6638418,-1.7139796
-7.6632712,-2.076614
-7.6623765,1.2934863
-7.6609827,-2.902022
-7.6606554,0.69250297
-7.6592535,1.7456725
-7.6588724,1.0341787
-7.6586623,-1.3189632
-7.657206,1.6196969
-7.6560053,-0.89729504
-7.655659,-1.6044919
-7.6554752,1.7738848
-7.6550344,1.702085
-7.6545369,1.4508343
-7.6536804,0.24832968
-7.653002,1.6764823
-7.6528768,0.80110117
-7.6528185,2.6116045
-7.6512986,2.1085018
-7.6510885,-2.226191
-7.6509512,-1.8512778
-7.6507771,2.2110426
-7.6497313,0.90225006
-7.649707,2.8282844
-7.6496555,-2.047314
-7.6483987,1.8313504
-7.6477865,-2.6099365
-7.6473358,-1.202111
-7.6460025,3.2190104
-7.6454605,-1.4845938
-7.6448792,3.0600264
-7.6446208,0.52196473
-7.6424142,1.8590646
-7.6417437,-2.196815
-7.6404284,-2.4607925
-7.6403484,-2.4001248
-7.6402303,2.0272149
-7.6390713,3.7933007
-7.6388068,1.2111162
-7.6387918,1.0786265
-7.6384434,1.3499411
-7.6382492,-1.3849403
-7.6372282,-1.9344417
-7.6358416,3.6911228
-7.6357765,0.92006091
-7.6353834,1.5138496
-7.6345742,-3.078497
-7.6327491,-2.6546486
-7.6320773,-0.41907665
-7.6317381,-1.7925827
-7.6317363,-2.2784024
-7.6314691,-1.6685585
-7.6310191,0.81568582
-7.6306999,0.71516552
-7.6293101,-0.17273723
-7.6280209,1.1025396
-7.6278364,1.5441886
-7.6266922,1.3798529
